Receiver Serial Number,Three-Digit Line-Counter,Date/Time,Transmitter Code-Space,Transmitter ID Number,Signal Level (dB),Noise-Level (dB),C,Channel,Distance (m),Tag GPS Coords,Sensor GPS Coords,Time (s),Time of Flight (s),Predicted Distance (m)
457012,037,2021-07-15 09:53:35.193,A69-1602,65477,81.5,44.0,0,#95,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",147.226,0.00399999999999423,5.999999999991346
457012,038,2021-07-15 09:53:43.372,A69-1602,65477,81.5,44.0,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",155.405,0.003999999999996007,5.99999999999401
457012,039,2021-07-15 09:53:51.552,A69-1602,65477,81.5,43.5,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",163.585,0.005000000000002558,7.500000000003837
457012,040,2021-07-15 09:53:59.731,A69-1602,65477,82.0,44.5,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",171.764,0.005000000000004334,7.5000000000065015
457012,041,2021-07-15 09:54:07.910,A69-1602,65477,81.5,44.5,0,#92,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",179.943,0.005000000000006111,7.500000000009166
457012,042,2021-07-15 09:54:16.089,A69-1602,65477,81.5,44.0,0,#95,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",188.122,0.005000000000007887,7.5000000000118305
457012,044,2021-07-15 09:54:24.269,A69-1602,65477,81.5,44.5,0,#9B,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",196.302,0.0059999999999860165,8.999999999979025
457012,045,2021-07-15 09:54:32.448,A69-1602,65477,82.0,44.0,0,#91,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",204.481,0.005999999999987793,8.99999999998169
457012,046,2021-07-15 09:54:40.627,A69-1602,65477,82.0,44.5,0,#95,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",212.66,0.005999999999989569,8.999999999984354
457012,047,2021-07-15 09:54:48.806,A69-1602,65477,82.0,43.5,0,#9C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",220.839,0.005999999999991346,8.999999999987018
457012,048,2021-07-15 09:54:56.985,A69-1602,65477,81.5,44.0,0,#A4,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",229.018,0.005999999999993122,8.999999999989683
457012,049,2021-07-15 09:55:05.164,A69-1602,65477,81.5,43.0,0,#94,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",237.197,0.005999999999994898,8.999999999992347
457012,050,2021-07-15 09:55:13.344,A69-1602,65477,81.5,44.0,0,#8C,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",245.377,0.0070000000000014495,10.500000000002174
457012,051,2021-07-15 09:55:21.523,A69-1602,65477,81.5,43.5,0,#8F,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",253.556,0.007000000000003226,10.500000000004839
457012,053,2021-07-15 09:55:29.702,A69-1602,65477,81.5,43.5,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",261.735,0.007000000000005002,10.500000000007503
457012,054,2021-07-15 09:55:37.881,A69-1602,65477,82.0,44.0,0,#98,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",269.914,0.006999999999978357,10.499999999967535
457012,055,2021-07-15 09:55:46.061,A69-1602,65477,82.0,43.5,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",278.094,0.007999999999984908,11.999999999977362
457012,056,2021-07-15 09:55:54.240,A69-1602,65477,81.5,44.0,0,#92,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",286.273,0.008000000000015106,12.00000000002266
457012,057,2021-07-15 09:56:02.422,A69-1602,65477,81.5,43.5,0,#93,0,"(34.109135, -117.71281)","(34.109172, -117.71241)",294.455,0.010999999999974364,16.499999999961545
